UID,p_id,exp
0050827799,00058484,69
0050889770,00058484,149
0051013523,00058484,11
0051159770,00058484,78
0051323880,00058484,18
0051389988,00058484,5
0051407560,00058484,80
0051515767,00058484,165
0051617185,00058484,64
0051694821,00058484,82
0051714283,00058484,7
0051838562,00058484,89
0052227772,00058484,72
0052291421,00058484,195
0052304302,00058484,112
0052375575,00058484,123
0052520061,00058484,153
0052539724,00058484,89
0052634703,00058484,197
0052695152,00058484,181
0052717692,00058484,17
0052948490,00058484,191
0053038107,00058484,29
0053043389,00058484,48
0053177861,00058484,172
0053408535,00058484,147
0053478188,00058484,5
0053501084,00058484,105
0053508619,00058484,175
0053522205,00058484,111
0053593509,00058484,151
0053609847,00058484,91
0053622424,00058484,68
0053982215,00058484,190
0054010439,00058484,184
0054111971,00058484,148
0054175056,00058484,67
0054177391,00058484,134
0054374628,00058484,22
0054438501,00058484,21
0054495047,00058484,104
0054516275,00058484,133
0054625122,00058484,50
0054713540,00058484,155
0054835534,00058484,103
0054916220,00058484,17
0054926187,00058484,28
0054986560,00058484,52
0054993284,00058484,159
0055061132,00058484,102
0055191224,00058484,68
0055288862,00058484,101
0055306486,00058484,165
0055359195,00058484,148
0055522008,00058484,179
0055615139,00058484,76
0055661307,00058484,87
0055826447,00058484,53
0056134291,00058484,99
0056252335,00058484,170
0056318589,00058484,43
0056496252,00058484,33
0056537170,00058484,58
0056621933,00058484,164
0056673192,00058484,199
0056676196,00058484,191
0056677458,00058484,175
0056873934,00058484,93
0056932758,00058484,16
0056960018,00058484,162
0056963545,00058484,136
0056963858,00058484,180
0057038414,00058484,139
0057126050,00058484,139
0057146093,00058484,85
0057154905,00058484,146
0057160877,00058484,143
0057288214,00058484,63
0057383651,00058484,88
0057426349,00058484,165
0057434631,00058484,49
0057514310,00058484,5
0057704773,00058484,148
0057734113,00058484,172
0057734781,00058484,195
0057757278,00058484,180
0057900014,00058484,83
0057929835,00058484,33
0058035060,00058484,17
0058114872,00058484,129
0058148103,00058484,103
0058187596,00058484,191
0058297358,00058484,61
0058317395,00058484,64
0058383610,00058484,67
0058383871,00058484,115
0058526186,00058484,80
0058535743,00058484,186
0058558097,00058484,130
0058672549,00058484,8
0058707888,00058484,193
0058732744,00058484,79
0058792011,00058484,197
0059059909,00058484,150
0059112346,00058484,179
0059260756,00058484,171
0059287565,00058484,87
0059353862,00058484,58
0059542824,00058484,182
0059591163,00058484,94
0059763305,00058484,42
0059776824,00058484,188
0059873974,00058484,56
0059877430,00058484,91
0059927456,00058484,149
0060139445,00058484,107
0060166109,00058484,188
0060194567,00058484,183
0060213879,00058484,93
0060661836,00058484,198
0060857582,00058484,5
0060979779,00058484,34
0061003944,00058484,58
0061005400,00058484,184
0061099229,00058484,37
0061113956,00058484,101
0061185810,00058484,63
0061452024,00058484,115
0061457068,00058484,51
0061648660,00058484,66
0061683915,00058484,124
0061801599,00058484,132
0061889916,00058484,36
0061923956,00058484,94
0062087211,00058484,73
0062515965,00058484,30
0062516598,00058484,107
0062908060,00058484,50
0063053654,00058484,86
0063183240,00058484,132
0063258012,00058484,23
0063285701,00058484,150
0063380863,00058484,106
0063418107,00058484,193
0063513327,00058484,150
0063592827,00058484,27
0063595060,00058484,114
0063678409,00058484,98
0063687476,00058484,147
0064080019,00058484,79
0064370028,00058484,105
0064837688,00058484,169
0065097656,00058484,62
0065267883,00058484,106
0065282032,00058484,82
0065357006,00058484,67
0065371236,00058484,15
0065643386,00058484,6
0065680807,00058484,78
0065699294,00058484,104
0065701085,00058484,98
0065746600,00058484,94
0065772884,00058484,6
0065941960,00058484,95
0066129188,00058484,190
0066151966,00058484,89
0066187049,00058484,125
0066348372,00058484,63
0066456213,00058484,56
0066586335,00058484,129
0066809392,00058484,68
0066847477,00058484,58
0066967137,00058484,84
0067001588,00058484,44
0067016900,00058484,25
0067083922,00058484,141
0067164382,00058484,154
0067207114,00058484,190
0067327949,00058484,82
0067606656,00058484,177
0067740995,00058484,159
0067838426,00058484,193
0067903023,00058484,175
0067956399,00058484,19
0068062450,00058484,180
0068112909,00058484,182
0068252248,00058484,79
0068307825,00058484,32
0068478154,00058484,73
0068672928,00058484,105
0068693930,00058484,162
0068698099,00058484,75
0068924078,00058484,160
0069025752,00058484,55
0069151710,00058484,187
0069156037,00058484,190
0069166930,00058484,20
0069308647,00058484,67
0069474146,00058484,61
0069937838,00058484,75
0070160321,00058484,127
0070505123,00058484,189
0070652672,00058484,95
0070792370,00058484,119
0070896096,00058484,39
0071187417,00058484,64
0071212477,00058484,17
0071271987,00058484,49
0071464284,00058484,192
0071496461,00058484,27
0071501270,00058484,53
0071679778,00058484,192
0071685784,00058484,141
0071688788,00058484,103
0071758989,00058484,53
0071810056,00058484,184
0071848097,00058484,101
0071915530,00058484,99
0072199455,00058484,101
0072238113,00058484,77
0072241982,00058484,25
0072249108,00058484,72
0072418240,00058484,142
0072569517,00058484,51
0072612125,00058484,139
0072663756,00058484,38
0072920004,00058484,154
0072988530,00058484,79
0073183448,00058484,101
0073199702,00058484,102
0073200917,00058484,71
0073316470,00058484,47
0073405476,00058484,53
0073561813,00058484,48
0073760069,00058484,24
0073761496,00058484,65
0073907282,00058484,104
0073944816,00058484,172
0074136807,00058484,84
0074496827,00058484,7
0074515350,00058484,153
0074607258,00058484,43
0074733645,00058484,126
0074798868,00058484,25
0074982317,00058484,159
0075107676,00058484,152
0075392358,00058484,134
0075434512,00058484,181
0075492172,00058484,2
0075566506,00058484,9
0075676992,00058484,162
0075705918,00058484,171
0075715750,00058484,90
0075754990,00058484,78
0075855462,00058484,59
0075887320,00058484,106
0075956838,00058484,37
0076036882,00058484,62
0076239399,00058484,33
0076338004,00058484,148
0076357080,00058484,25
0076491915,00058484,97
0076635942,00058484,111
0076671135,00058484,147
0076814971,00058484,26
0077225676,00058484,108
0077434860,00058484,196
0077439745,00058484,195
0077632339,00058484,162
0078101505,00058484,21
0078125997,00058484,70
0078231065,00058484,38
0078243512,00058484,164
0078392934,00058484,155
0078535222,00058484,139
0078565207,00058484,118
0078589509,00058484,112
0078633246,00058484,186
0078679060,00058484,172
0078695678,00058484,166
0078704558,00058484,187
0078713927,00058484,113
0078742292,00058484,166
0078793787,00058484,15
0078873892,00058484,52
0078875115,00058484,86
0078949819,00058484,112
0078951861,00058484,185
0078957949,00058484,83
0079032664,00058484,189
0079151846,00058484,154
0079272055,00058484,40
0079319774,00058484,145
0079588804,00058484,76
0079654148,00058484,179
0079654970,00058484,171
0079683225,00058484,142
0079869788,00058484,196
0080035016,00058484,195
0080076178,00058484,24
0080087775,00058484,133
0080091716,00058484,27
0080109579,00058484,164
0080162283,00058484,37
0080181020,00058484,99
0080429580,00058484,109
0080432683,00058484,114
0080567852,00058484,114
0080618813,00058484,158
0080700898,00058484,42
0080781354,00058484,93
0080885057,00058484,150
0080985995,00058484,112
0081064846,00058484,198
0081119279,00058484,112
0081193910,00058484,107
0081269435,00058484,46
0081289694,00058484,30
0081563341,00058484,127
0081566238,00058484,161
0081987985,00058484,27
0082151723,00058484,190
0082181756,00058484,2
0082185662,00058484,187
0082347152,00058484,83
0082481932,00058484,2
0082485905,00058484,108
0082597024,00058484,132
0082638619,00058484,22
0082655035,00058484,151
0082744230,00058484,87
0082840410,00058484,177
0082922028,00058484,29
0082939165,00058484,200
0083033907,00058484,88
0083105688,00058484,12
0083182710,00058484,95
0083257014,00058484,191
0083336016,00058484,192
0083352566,00058484,44
0083397982,00058484,32
0083398521,00058484,3
0083460852,00058484,119
0083591649,00058484,140
0083625525,00058484,164
0083640514,00058484,6
0083701209,00058484,195
0083756156,00058484,89
0083758495,00058484,123
0083848555,00058484,151
0083896386,00058484,52
0083905862,00058484,23
0084043492,00058484,46
0084059725,00058484,22
0084122201,00058484,89
0084175488,00058484,188
0084288452,00058484,187
0084288612,00058484,20
0084445357,00058484,30
0084475442,00058484,72
0084909827,00058484,119
0084957842,00058484,1
0085369940,00058484,16
0085557586,00058484,195
0085578602,00058484,2
0085664455,00058484,143
0085801143,00058484,51
0085873786,00058484,190
0086034634,00058484,125
0086231837,00058484,71
0086356737,00058484,196
0086533188,00058484,190
0086558800,00058484,72
0086836564,00058484,1
0086930441,00058484,8
0086953414,00058484,28
0087191081,00058484,155
0087206435,00058484,131
0087246589,00058484,142
0087338718,00058484,37
0087391486,00058484,159
0087582655,00058484,16
0087592194,00058484,52
0087600095,00058484,1
0087677109,00058484,197
0087820636,00058484,131
0087904663,00058484,114
0087996855,00058484,134
0088234180,00058484,89
0088257558,00058484,10
0088305510,00058484,95
0088351646,00058484,54
0088388104,00058484,55
0088542707,00058484,67
0088574816,00058484,179
0088596261,00058484,8
0088633991,00058484,28
0088645353,00058484,84
0088884371,00058484,176
0088895060,00058484,5
0088929552,00058484,122
0088934363,00058484,137
0088974248,00058484,77
0089056730,00058484,128
0089474026,00058484,9
0089697658,00058484,90
0089772885,00058484,74
0090136530,00058484,18
0090153762,00058484,168
0090252044,00058484,13
0090277303,00058484,131
0090301560,00058484,1
0090311579,00058484,122
0090411278,00058484,147
0090424421,00058484,87
0090500851,00058484,187
0090525679,00058484,188
0090675563,00058484,64
0090789963,00058484,91
0090841031,00058484,185
0090918492,00058484,193
0091021866,00058484,72
0091094181,00058484,67
0091218159,00058484,186
0091310818,00058484,126
0091339736,00058484,141
0091370072,00058484,3
0091383426,00058484,86
0091392850,00058484,186
0091448545,00058484,107
0091589186,00058484,173
0091693402,00058484,56
0091713861,00058484,176
0091763045,00058484,192
0091893185,00058484,146
0091944625,00058484,158
0091976632,00058484,122
0092008276,00058484,169
0092019470,00058484,192
0092040358,00058484,82
0092089746,00058484,76
0092124165,00058484,149
0092213328,00058484,63
0092333749,00058484,145
0092443312,00058484,104
0092702974,00058484,195
0092712112,00058484,136
0092737233,00058484,66
0092773128,00058484,181
0092787079,00058484,183
0092864085,00058484,88
0093126385,00058484,195
0093323937,00058484,126
0093341615,00058484,199
0093349482,00058484,44
0093388377,00058484,180
0093431276,00058484,92
0093527058,00058484,43
0093815598,00058484,19
0093906411,00058484,83
0093920247,00058484,109
0093954991,00058484,118
0093985368,00058484,120
0094060248,00058484,16
0094113401,00058484,140
0094249374,00058484,79
0094344028,00058484,42
0094466809,00058484,37
0094485403,00058484,83
0094521038,00058484,80
0094560040,00058484,194
0094657282,00058484,10
0094689166,00058484,1
0094707966,00058484,168
0094780689,00058484,34
0094813270,00058484,132
0094908197,00058484,38
0094915387,00058484,118
0095062183,00058484,120
0095092707,00058484,42
0095115985,00058484,52
0095265658,00058484,114
0095282219,00058484,187
0095316425,00058484,117
0095361340,00058484,46
0095440779,00058484,63
0095478776,00058484,154
0095515697,00058484,100
0095533573,00058484,38
0095628241,00058484,131
0095645106,00058484,61
0095651025,00058484,137
0095658216,00058484,36
0096391833,00058484,77
0096433467,00058484,71
0096513361,00058484,59
0096755595,00058484,48
0096777529,00058484,172
0096838537,00058484,111
0096898843,00058484,109
0097153273,00058484,41
0097218043,00058484,161
0097309508,00058484,134
0097450367,00058484,49
0097461906,00058484,132
0097481186,00058484,168
0097555157,00058484,198
0097581119,00058484,91
0097583050,00058484,150
0097606543,00058484,17
0097625581,00058484,125
0097728079,00058484,168
0097729036,00058484,14
0097902907,00058484,186
0097928623,00058484,130
0097952203,00058484,11
0098075610,00058484,110
0098253924,00058484,105
0098339547,00058484,36
0098375545,00058484,198
0098588288,00058484,153
0098592587,00058484,131
0098601933,00058484,115
0098927481,00058484,148
0099051063,00058484,199
0099498513,00058484,52
0099501942,00058484,141
0099729707,00058484,149
0099760684,00058484,17
0000198293,00065736,61
0000397177,00065736,40
0000498845,00065736,183
0000794927,00065736,179
0000822095,00065736,24
0000843355,00065736,153
0000920984,00065736,12
0001030083,00065736,54
0001059822,00065736,156
0001060306,00065736,99
0001089862,00065736,84
0001191120,00065736,192
0001229871,00065736,100
0001230575,00065736,100
0001305056,00065736,182
0001433276,00065736,200
0001590879,00065736,99
0001787254,00065736,23
0001951345,00065736,42
0002025957,00065736,72
0002188085,00065736,97
0002382734,00065736,172
0002402828,00065736,67
0002542951,00065736,24
0002563504,00065736,140
0002616922,00065736,130
0002666790,00065736,2
0002885618,00065736,157
0002988848,00065736,126
0003111704,00065736,60
0003128902,00065736,100
0003168802,00065736,133
0003422575,00065736,11
0003940328,00065736,9
0003955938,00065736,69
0004083265,00065736,91
0004088685,00065736,80
0004205491,00065736,147
0004268103,00065736,188
0004292631,00065736,19
0004334533,00065736,176
0004515800,00065736,113
0004520595,00065736,168
0004613917,00065736,6
0004826120,00065736,5
0004879924,00065736,86
0004909256,00065736,13
0005020458,00065736,178
0005080512,00065736,55
0005502754,00065736,77
0005692117,00065736,180
0005925535,00065736,168
0005955878,00065736,54
0005978391,00065736,53
0006119617,00065736,134
0006585078,00065736,148
0006743887,00065736,160
0006771749,00065736,162
0006803646,00065736,186
0006804949,00065736,64
0006810788,00065736,171
0006914859,00065736,64
0007396036,00065736,180
0007511020,00065736,34
0007682214,00065736,143
0007800411,00065736,29
0008046482,00065736,32
0008134803,00065736,79
0008233526,00065736,27
0008365347,00065736,126
0008508794,00065736,16
0008607228,00065736,90
0008657413,00065736,83
0008740057,00065736,54
0009146573,00065736,53
0009303645,00065736,90
0009398153,00065736,117
0009490490,00065736,192
0009497962,00065736,190
0009500181,00065736,105
0009530870,00065736,145
0009645631,00065736,158
0009653254,00065736,135
0009662708,00065736,98
0009909207,00065736,48
0010018705,00065736,96
0010020921,00065736,72
0010219615,00065736,59
0010266513,00065736,147
0010295571,00065736,115
0010340439,00065736,192
0010595583,00065736,82
0010618985,00065736,82
0010985430,00065736,52
0011084937,00065736,91
0011192179,00065736,193
0011333636,00065736,109
0011763259,00065736,11
0011775021,00065736,39
0011900023,00065736,191
0011992168,00065736,190
0012060399,00065736,160
0012536385,00065736,172
0012695505,00065736,83
0012930349,00065736,132
0013051218,00065736,25
0013116624,00065736,127
0013159519,00065736,13
0013264650,00065736,4
0013589987,00065736,106
0013657389,00065736,124
0013843662,00065736,83
0013942351,00065736,37
0013947282,00065736,1
0013970105,00065736,139
0013975562,00065736,164
0014056999,00065736,15
